,Country,Date,Android,iOS
55,Gabon,2013-08,29.04,8.45
56,Gabon,2013-09,26.12,6.88
57,Gabon,2013-10,19.7,3.23
58,Gabon,2013-11,21.95,4.38
59,Gabon,2013-12,27.63,4.61
60,Gabon,2014-01,34.79,6.81
61,Gabon,2014-02,38.21,7.1
62,Gabon,2014-03,35.44,5.94
63,Gabon,2014-04,38.98,5.66
64,Gabon,2014-05,40.28,6.03
65,Gabon,2014-06,42.58,5.47
66,Gabon,2014-07,42.34,6.49
67,Gabon,2014-08,47.85,5.1
68,Gabon,2014-09,51.33,5.86
69,Gabon,2014-10,51.08,9.43
70,Gabon,2014-11,51.42,6.78
71,Gabon,2014-12,54.86,6.35
72,Gabon,2015-01,57.2,6.18
73,Gabon,2015-02,56.57,5.95
74,Gabon,2015-03,56.56,6.69
75,Gabon,2015-04,57.91,6.68
76,Gabon,2015-05,57.44,5.81
77,Gabon,2015-06,62.96,4.26
78,Gabon,2015-07,60.4,3.82
79,Gabon,2015-08,65.71,2.0
80,Gabon,2015-09,68.6,2.06
81,Gabon,2015-10,67.27,1.83
82,Gabon,2015-11,64.95,2.42
83,Gabon,2015-12,68.26,2.4
84,Gabon,2016-01,67.69,2.5
85,Gabon,2016-02,67.84,2.56
86,Gabon,2016-03,71.85,2.27
87,Gabon,2016-04,72.96,2.38
88,Gabon,2016-05,73.72,2.16
89,Gabon,2016-06,73.63,2.35
90,Gabon,2016-07,75.73,2.23
91,Gabon,2016-08,74.57,2.23
92,Gabon,2016-09,72.24,3.04
93,Gabon,2016-10,77.46,1.53
94,Gabon,2016-11,79.22,2.06
95,Gabon,2016-12,76.65,1.34
96,Gabon,2017-01,77.81,2.14
97,Gabon,2017-02,76.53,2.23
98,Gabon,2017-03,74.05,2.63
99,Gabon,2017-04,76.61,2.44
100,Gabon,2017-05,75.89,3.35
101,Gabon,2017-06,79.69,3.03
102,Gabon,2017-07,75.04,4.52
103,Gabon,2017-08,81.55,3.97
104,Gabon,2017-09,84.3,2.74
105,Gabon,2017-10,81.98,2.83
106,Gabon,2017-11,82.9,2.8
107,Gabon,2017-12,83.69,2.73
108,Gabon,2018-01,82.68,2.8
109,Gabon,2018-02,77.81,3.34
110,Gabon,2018-03,83.43,3.11
111,Gabon,2018-04,84.36,2.98
112,Gabon,2018-05,85.19,3.33
113,Gabon,2018-06,86.26,3.25
114,Gabon,2018-07,84.45,3.35
115,Gabon,2018-08,83.72,3.58
116,Gabon,2018-09,86.65,3.75
117,Gabon,2018-10,87.58,4.71
118,Gabon,2018-11,88.08,5.0
119,Gabon,2018-12,87.98,5.53
120,Gabon,2019-01,88.2,5.33
121,Gabon,2019-02,84.88,7.13
122,Gabon,2019-03,89.16,5.93
123,Gabon,2019-04,89.91,5.76
124,Gabon,2019-05,89.98,5.98
125,Gabon,2019-06,90.18,6.23
126,Gabon,2019-07,89.52,6.16
127,Gabon,2019-08,90.53,5.65
128,Gabon,2019-09,91.09,5.58
129,Gabon,2019-10,92.29,3.76
130,Gabon,2019-11,91.19,4.09
131,Gabon,2019-12,90.8,4.96
132,Gabon,2020-01,90.63,5.67
133,Gabon,2020-02,90.62,6.88
134,Gabon,2020-03,90.26,8.58
135,Gabon,2020-04,91.14,7.9
136,Gabon,2020-05,90.89,8.43
137,Gabon,2020-06,89.98,9.2
138,Gabon,2020-07,91.06,7.86
139,Gabon,2020-08,91.31,7.36
140,Gabon,2020-09,90.27,8.66
141,Gabon,2020-10,90.91,8.22
142,Gabon,2020-11,91.48,7.45
143,Gabon,2020-12,92.14,6.96
144,Gabon,2021-01,91.38,7.66
145,Gabon,2021-02,91.27,7.91
146,Gabon,2021-03,89.96,9.03
147,Gabon,2021-04,90.89,8.18
148,Gabon,2021-05,89.69,9.49
149,Gabon,2021-06,88.16,10.83
150,Gabon,2021-07,86.46,12.5
151,Gabon,2021-08,85.09,14.07
152,Gabon,2021-09,85.61,13.52
153,Gabon,2021-10,86.72,12.5
154,Gabon,2021-11,87.29,11.55
155,Gabon,2021-12,87.5,11.69
156,Gabon,2022-01,87.42,11.84
157,Gabon,2022-02,87.39,11.94
158,Gabon,2022-03,85.95,13.03
159,Gabon,2022-04,83.12,15.47
160,Gabon,2022-05,84.65,13.97
161,Gabon,2022-06,85.19,13.92
162,Gabon,2022-07,85.78,13.53
163,Gabon,2022-08,90.5,8.99
164,Gabon,2022-09,84.25,14.93
165,Gabon,2022-10,83.58,15.52
0,Gambia,2009-01,0.0,42.11
1,Gambia,2009-02,0.0,33.33
2,Gambia,2009-03,0.0,4.76
3,Gambia,2009-04,0.0,27.03
4,Gambia,2009-05,0.0,23.81
5,Gambia,2009-06,0.0,34.41
6,Gambia,2009-07,0.0,36.31
7,Gambia,2009-08,0.0,14.78
8,Gambia,2009-09,0.0,28.97
9,Gambia,2009-10,0.0,10.76
10,Gambia,2009-11,0.0,8.54
11,Gambia,2009-12,0.0,29.38
12,Gambia,2010-01,0.85,7.99
13,Gambia,2010-02,0.13,5.02
14,Gambia,2010-03,0.08,6.72
15,Gambia,2010-04,0.26,5.71
16,Gambia,2010-05,0.44,6.68
17,Gambia,2010-06,0.36,9.67
18,Gambia,2010-07,0.47,5.99
19,Gambia,2010-08,0.53,7.66
20,Gambia,2010-09,1.16,8.19
21,Gambia,2010-10,0.47,5.74
22,Gambia,2010-11,1.55,5.06
23,Gambia,2010-12,1.19,8.9
24,Gambia,2011-01,3.11,8.18
25,Gambia,2011-02,3.44,6.15
26,Gambia,2011-03,2.67,6.89
27,Gambia,2011-04,1.8,7.42
28,Gambia,2011-05,2.26,10.4
29,Gambia,2011-06,3.3,12.01
30,Gambia,2011-07,4.39,8.41
31,Gambia,2011-08,5.76,11.61
32,Gambia,2011-09,4.58,7.37
33,Gambia,2011-10,4.94,9.53
34,Gambia,2011-11,5.66,9.37
35,Gambia,2011-12,7.28,9.45
36,Gambia,2012-01,9.9,9.96
37,Gambia,2012-02,10.95,11.6
38,Gambia,2012-03,10.4,11.14
39,Gambia,2012-04,11.56,10.6
40,Gambia,2012-05,12.2,9.87
41,Gambia,2012-06,16.71,10.06
42,Gambia,2012-07,14.78,10.74
43,Gambia,2012-08,18.85,10.98
44,Gambia,2012-09,25.11,11.17
45,Gambia,2012-10,22.13,12.39
46,Gambia,2012-11,19.98,10.26
47,Gambia,2012-12,21.26,11.14
48,Gambia,2013-01,24.44,10.4
49,Gambia,2013-02,29.4,11.93
50,Gambia,2013-03,30.08,12.01
51,Gambia,2013-04,28.29,11.87
52,Gambia,2013-05,25.52,9.67
53,Gambia,2013-06,26.4,11.45
54,Gambia,2013-07,25.7,10.22
55,Gambia,2013-08,26.6,9.55
56,Gambia,2013-09,25.36,6.46
57,Gambia,2013-10,23.48,3.74
58,Gambia,2013-11,29.61,7.57
59,Gambia,2013-12,33.81,7.78
60,Gambia,2014-01,35.61,9.12
61,Gambia,2014-02,38.73,8.18
62,Gambia,2014-03,41.32,9.11
63,Gambia,2014-04,44.4,8.82
64,Gambia,2014-05,42.27,10.41
65,Gambia,2014-06,51.11,10.13
66,Gambia,2014-07,51.5,10.47
67,Gambia,2014-08,51.05,10.44
68,Gambia,2014-09,52.12,10.13
69,Gambia,2014-10,53.99,11.57
70,Gambia,2014-11,55.37,12.0
71,Gambia,2014-12,55.36,11.03
72,Gambia,2015-01,56.69,10.35
73,Gambia,2015-02,58.87,9.46
74,Gambia,2015-03,61.91,10.93
75,Gambia,2015-04,60.95,11.78
76,Gambia,2015-05,58.16,11.08
77,Gambia,2015-06,63.79,7.35
78,Gambia,2015-07,63.3,7.41
79,Gambia,2015-08,65.23,5.72
80,Gambia,2015-09,71.71,6.16
81,Gambia,2015-10,68.2,5.29
82,Gambia,2015-11,70.45,6.78
83,Gambia,2015-12,67.44,6.99
84,Gambia,2016-01,67.09,6.42
85,Gambia,2016-02,67.96,7.15
86,Gambia,2016-03,68.9,6.07
87,Gambia,2016-04,67.87,7.25
88,Gambia,2016-05,69.73,6.05
89,Gambia,2016-06,70.32,8.93
90,Gambia,2016-07,68.43,6.75
91,Gambia,2016-08,71.04,6.88
92,Gambia,2016-09,71.11,5.49
93,Gambia,2016-10,70.28,7.42
94,Gambia,2016-11,72.74,6.44
95,Gambia,2016-12,73.82,5.93
96,Gambia,2017-01,70.76,6.99
97,Gambia,2017-02,70.5,7.31
98,Gambia,2017-03,72.22,7.45
99,Gambia,2017-04,65.35,7.34
100,Gambia,2017-05,73.29,7.92
101,Gambia,2017-06,75.63,7.06
102,Gambia,2017-07,74.9,6.61
103,Gambia,2017-08,73.73,7.5
104,Gambia,2017-09,64.51,6.52
105,Gambia,2017-10,68.76,7.25
106,Gambia,2017-11,73.72,7.2
107,Gambia,2017-12,79.07,7.03
108,Gambia,2018-01,77.37,7.06
109,Gambia,2018-02,78.07,9.21
110,Gambia,2018-03,79.24,6.94
111,Gambia,2018-04,78.01,7.41
112,Gambia,2018-05,85.51,8.72
113,Gambia,2018-06,84.06,8.98
114,Gambia,2018-07,86.64,9.67
115,Gambia,2018-08,83.88,9.61
116,Gambia,2018-09,80.98,10.35
117,Gambia,2018-10,82.78,12.43
118,Gambia,2018-11,80.65,14.82
119,Gambia,2018-12,81.9,12.82
120,Gambia,2019-01,79.72,14.69
121,Gambia,2019-02,79.77,15.19
122,Gambia,2019-03,82.68,13.68
123,Gambia,2019-04,82.47,14.55
124,Gambia,2019-05,83.12,13.81
125,Gambia,2019-06,85.71,11.53
126,Gambia,2019-07,87.82,9.36
127,Gambia,2019-08,88.43,9.34
128,Gambia,2019-09,89.11,9.11
129,Gambia,2019-10,89.77,8.28
130,Gambia,2019-11,87.85,9.47
131,Gambia,2019-12,86.15,10.88
132,Gambia,2020-01,84.9,12.59
133,Gambia,2020-02,85.24,12.67
134,Gambia,2020-03,82.81,16.05
135,Gambia,2020-04,82.04,17.11
136,Gambia,2020-05,80.73,18.37
137,Gambia,2020-06,81.46,17.66
138,Gambia,2020-07,79.64,19.21
139,Gambia,2020-08,80.13,19.13
140,Gambia,2020-09,83.98,15.05
141,Gambia,2020-10,81.72,17.2
142,Gambia,2020-11,80.32,17.9
143,Gambia,2020-12,82.25,16.03
144,Gambia,2021-01,81.15,17.67
145,Gambia,2021-02,79.03,19.83
146,Gambia,2021-03,78.25,20.98
147,Gambia,2021-04,78.88,20.31
148,Gambia,2021-05,81.92,17.07
149,Gambia,2021-06,83.02,16.28
150,Gambia,2021-07,78.93,20.33
151,Gambia,2021-08,81.34,17.96
152,Gambia,2021-09,80.05,18.97
153,Gambia,2021-10,80.82,18.19
154,Gambia,2021-11,79.8,19.46
155,Gambia,2021-12,79.21,19.9
156,Gambia,2022-01,77.5,20.99
157,Gambia,2022-02,79.58,18.86
158,Gambia,2022-03,79.96,19.46
159,Gambia,2022-04,77.36,22.22
160,Gambia,2022-05,76.67,22.8
161,Gambia,2022-06,79.12,20.42
162,Gambia,2022-07,75.06,23.88
163,Gambia,2022-08,76.07,22.92
164,Gambia,2022-09,76.02,23.09
165,Gambia,2022-10,76.22,23.28
0,Georgia,2009-01,0.0,11.72
1,Georgia,2009-02,0.0,14.43
2,Georgia,2009-03,0.07,16.23
3,Georgia,2009-04,0.0,22.73
4,Georgia,2009-05,0.01,10.56
5,Georgia,2009-06,0.0,10.75
6,Georgia,2009-07,0.0,9.47
7,Georgia,2009-08,0.03,6.75
8,Georgia,2009-09,0.05,9.68
9,Georgia,2009-10,0.13,14.04
10,Georgia,2009-11,0.08,15.31
11,Georgia,2009-12,0.15,10.57
12,Georgia,2010-01,0.24,10.66
13,Georgia,2010-02,0.6,11.29
14,Georgia,2010-03,0.47,12.35
15,Georgia,2010-04,0.53,11.76
16,Georgia,2010-05,1.12,11.94
17,Georgia,2010-06,2.29,16.32
18,Georgia,2010-07,1.85,14.39
19,Georgia,2010-08,2.23,12.04
20,Georgia,2010-09,2.53,13.61
21,Georgia,2010-10,2.45,14.97
22,Georgia,2010-11,3.2,13.41
23,Georgia,2010-12,3.55,12.92
24,Georgia,2011-01,3.81,14.88
25,Georgia,2011-02,3.1,13.89
26,Georgia,2011-03,4.36,14.18
27,Georgia,2011-04,5.03,11.87
28,Georgia,2011-05,4.68,11.85
29,Georgia,2011-06,5.8,12.19
30,Georgia,2011-07,5.7,12.19
31,Georgia,2011-08,6.6,10.46
32,Georgia,2011-09,8.78,11.07
33,Georgia,2011-10,7.08,11.92
34,Georgia,2011-11,8.69,16.54
35,Georgia,2011-12,8.11,14.25
36,Georgia,2012-01,13.71,19.53
37,Georgia,2012-02,11.36,19.89
38,Georgia,2012-03,9.33,11.63
39,Georgia,2012-04,11.53,13.77
40,Georgia,2012-05,13.57,16.02
41,Georgia,2012-06,14.91,27.19
42,Georgia,2012-07,14.88,26.68
43,Georgia,2012-08,16.11,22.8
44,Georgia,2012-09,17.66,28.02
45,Georgia,2012-10,20.27,24.89
46,Georgia,2012-11,24.65,21.12
47,Georgia,2012-12,25.48,21.67
48,Georgia,2013-01,26.07,29.48
49,Georgia,2013-02,31.89,22.2
50,Georgia,2013-03,33.12,22.1
51,Georgia,2013-04,33.24,24.51
52,Georgia,2013-05,32.08,25.54
53,Georgia,2013-06,31.05,23.4
54,Georgia,2013-07,33.43,20.59
55,Georgia,2013-08,34.99,20.18
56,Georgia,2013-09,29.09,15.97
57,Georgia,2013-10,22.55,6.5
58,Georgia,2013-11,28.78,16.08
59,Georgia,2013-12,33.88,15.69
60,Georgia,2014-01,38.94,18.45
61,Georgia,2014-02,41.93,19.02
62,Georgia,2014-03,43.75,18.7
63,Georgia,2014-04,46.71,17.45
64,Georgia,2014-05,47.99,17.81
65,Georgia,2014-06,51.0,18.85
66,Georgia,2014-07,53.13,22.23
67,Georgia,2014-08,54.21,22.81
68,Georgia,2014-09,56.15,20.94
69,Georgia,2014-10,57.61,21.82
70,Georgia,2014-11,56.91,25.2
71,Georgia,2014-12,58.8,26.12
72,Georgia,2015-01,61.95,19.27
73,Georgia,2015-02,64.57,17.52
74,Georgia,2015-03,64.65,18.56
75,Georgia,2015-04,64.0,19.71
76,Georgia,2015-05,63.91,19.97
77,Georgia,2015-06,64.05,17.7
78,Georgia,2015-07,63.9,18.65
79,Georgia,2015-08,67.07,17.09
80,Georgia,2015-09,68.49,18.2
81,Georgia,2015-10,70.01,17.66
82,Georgia,2015-11,68.92,18.02
83,Georgia,2015-12,71.89,18.69
84,Georgia,2016-01,72.28,19.35
85,Georgia,2016-02,70.89,19.42
86,Georgia,2016-03,71.96,19.58
87,Georgia,2016-04,71.64,19.61
88,Georgia,2016-05,69.81,19.71
89,Georgia,2016-06,72.62,18.69
90,Georgia,2016-07,73.99,18.59
91,Georgia,2016-08,70.49,20.65
92,Georgia,2016-09,70.3,20.36
93,Georgia,2016-10,72.62,19.92
94,Georgia,2016-11,72.9,19.5
95,Georgia,2016-12,74.43,19.33
96,Georgia,2017-01,75.2,18.66
97,Georgia,2017-02,74.62,19.69
98,Georgia,2017-03,73.68,20.71
99,Georgia,2017-04,73.63,21.54
100,Georgia,2017-05,74.47,20.59
101,Georgia,2017-06,74.03,21.27
102,Georgia,2017-07,76.96,18.93
103,Georgia,2017-08,73.57,22.38
104,Georgia,2017-09,76.54,19.82
105,Georgia,2017-10,75.41,20.8
106,Georgia,2017-11,74.02,22.94
107,Georgia,2017-12,75.51,21.21
108,Georgia,2018-01,76.14,21.12
109,Georgia,2018-02,75.63,22.15
110,Georgia,2018-03,74.25,23.5
111,Georgia,2018-04,73.35,24.41
112,Georgia,2018-05,74.15,23.62
113,Georgia,2018-06,76.14,21.56
114,Georgia,2018-07,77.08,21.31
115,Georgia,2018-08,73.34,24.85
116,Georgia,2018-09,72.92,25.41
117,Georgia,2018-10,73.71,24.58
118,Georgia,2018-11,68.98,29.23
119,Georgia,2018-12,74.99,23.26
120,Georgia,2019-01,79.47,18.83
121,Georgia,2019-02,79.59,18.4
122,Georgia,2019-03,81.5,16.95
123,Georgia,2019-04,79.26,19.26
124,Georgia,2019-05,78.24,20.26
125,Georgia,2019-06,78.55,19.66
126,Georgia,2019-07,77.66,20.72
127,Georgia,2019-08,76.78,21.91
128,Georgia,2019-09,77.02,21.75
129,Georgia,2019-10,80.72,17.82
130,Georgia,2019-11,81.52,16.81
131,Georgia,2019-12,77.55,20.97
132,Georgia,2020-01,78.27,20.36
133,Georgia,2020-02,77.03,21.6
134,Georgia,2020-03,79.62,18.69
135,Georgia,2020-04,82.16,16.86
136,Georgia,2020-05,77.09,21.65
137,Georgia,2020-06,77.25,21.54
138,Georgia,2020-07,76.93,21.9
139,Georgia,2020-08,77.49,21.49
140,Georgia,2020-09,76.42,22.4
141,Georgia,2020-10,76.69,22.27
142,Georgia,2020-11,77.72,20.97
143,Georgia,2020-12,76.79,22.02
144,Georgia,2021-01,76.41,22.63
145,Georgia,2021-02,77.08,21.94
146,Georgia,2021-03,74.57,24.66
147,Georgia,2021-04,73.01,26.46
148,Georgia,2021-05,73.06,26.35
149,Georgia,2021-06,71.46,27.73
150,Georgia,2021-07,71.84,27.51
151,Georgia,2021-08,72.94,26.56
152,Georgia,2021-09,70.44,28.93
153,Georgia,2021-10,73.67,25.49
154,Georgia,2021-11,73.55,25.59
155,Georgia,2021-12,73.43,25.65
156,Georgia,2022-01,72.39,26.59
157,Georgia,2022-02,73.04,25.89
158,Georgia,2022-03,73.98,24.53
159,Georgia,2022-04,72.72,26.27
160,Georgia,2022-05,72.4,26.75
161,Georgia,2022-06,74.82,24.39
162,Georgia,2022-07,73.21,26.05
163,Georgia,2022-08,73.96,25.11
164,Georgia,2022-09,75.72,23.49
165,Georgia,2022-10,74.0,25.2
0,Germany,2009-01,0.05,63.64
1,Germany,2009-02,0.63,68.32
2,Germany,2009-03,0.9,72.37
3,Germany,2009-04,0.82,72.58
4,Germany,2009-05,0.25,70.94
5,Germany,2009-06,0.06,67.64
6,Germany,2009-07,1.45,66.02
7,Germany,2009-08,2.22,64.48
8,Germany,2009-09,3.38,61.23
9,Germany,2009-10,3.32,60.51
10,Germany,2009-11,3.53,62.12
11,Germany,2009-12,3.5,60.96
12,Germany,2010-01,3.48,64.99
13,Germany,2010-02,4.21,66.27
14,Germany,2010-03,5.75,62.98
15,Germany,2010-04,5.27,61.63
16,Germany,2010-05,4.2,62.36
17,Germany,2010-06,4.65,61.64
18,Germany,2010-07,9.08,60.8
19,Germany,2010-08,10.74,62.57
20,Germany,2010-09,14.0,59.73
21,Germany,2010-10,15.78,59.2
22,Germany,2010-11,17.07,60.49
23,Germany,2010-12,19.11,59.87
24,Germany,2011-01,20.71,59.29
25,Germany,2011-02,22.01,58.67
26,Germany,2011-03,23.09,57.95
27,Germany,2011-04,23.95,57.11
28,Germany,2011-05,26.07,56.66
29,Germany,2011-06,27.09,55.08
30,Germany,2011-07,29.13,53.95
31,Germany,2011-08,32.63,50.86
32,Germany,2011-09,34.45,50.26
33,Germany,2011-10,35.21,50.43
34,Germany,2011-11,36.72,49.21
35,Germany,2011-12,38.6,47.11
36,Germany,2012-01,39.21,47.95
37,Germany,2012-02,39.76,48.43
38,Germany,2012-03,39.16,48.09
39,Germany,2012-04,40.67,46.37
40,Germany,2012-05,41.02,42.65
41,Germany,2012-06,45.83,40.19
42,Germany,2012-07,46.92,40.19
43,Germany,2012-08,49.82,38.45
44,Germany,2012-09,51.31,36.85
45,Germany,2012-10,52.02,36.65
46,Germany,2012-11,53.68,36.55
47,Germany,2012-12,54.43,35.73
48,Germany,2013-01,55.79,35.06
49,Germany,2013-02,57.54,34.35
50,Germany,2013-03,57.86,34.59
51,Germany,2013-04,58.31,34.59
52,Germany,2013-05,58.4,34.76
53,Germany,2013-06,58.95,35.08
54,Germany,2013-07,60.31,34.17
55,Germany,2013-08,61.85,32.98
56,Germany,2013-09,62.73,32.26
57,Germany,2013-10,61.79,32.53
58,Germany,2013-11,62.78,32.68
59,Germany,2013-12,63.16,32.46
60,Germany,2014-01,63.3,32.31
61,Germany,2014-02,65.67,30.18
62,Germany,2014-03,64.99,30.89
63,Germany,2014-04,64.97,30.82
64,Germany,2014-05,67.21,28.9
65,Germany,2014-06,65.31,30.55
66,Germany,2014-07,70.2,26.44
67,Germany,2014-08,70.69,25.47
68,Germany,2014-09,72.29,24.57
69,Germany,2014-10,72.95,24.3
70,Germany,2014-11,71.27,25.49
71,Germany,2014-12,71.37,25.52
72,Germany,2015-01,68.39,28.23
73,Germany,2015-02,68.59,28.05
74,Germany,2015-03,68.7,27.79
75,Germany,2015-04,68.39,28.0
76,Germany,2015-05,67.82,28.51
77,Germany,2015-06,67.8,28.53
78,Germany,2015-07,67.63,28.59
79,Germany,2015-08,66.84,29.27
80,Germany,2015-09,67.67,28.34
81,Germany,2015-10,68.29,27.68
82,Germany,2015-11,67.21,28.98
83,Germany,2015-12,66.85,28.94
84,Germany,2016-01,66.48,29.6
85,Germany,2016-02,67.12,28.97
86,Germany,2016-03,67.65,28.46
87,Germany,2016-04,66.75,29.25
88,Germany,2016-05,66.75,29.29
89,Germany,2016-06,66.51,29.77
90,Germany,2016-07,67.61,28.87
91,Germany,2016-08,68.66,27.94
92,Germany,2016-09,68.34,28.4
93,Germany,2016-10,67.23,29.73
94,Germany,2016-11,66.94,30.19
95,Germany,2016-12,67.3,29.89
96,Germany,2017-01,66.88,30.5
97,Germany,2017-02,67.33,29.99
98,Germany,2017-03,67.33,30.07
99,Germany,2017-04,67.74,29.85
100,Germany,2017-05,67.59,30.07
101,Germany,2017-06,69.29,28.37
102,Germany,2017-07,70.37,27.24
103,Germany,2017-08,69.19,28.56
104,Germany,2017-09,67.01,31.0
105,Germany,2017-10,66.96,31.26
106,Germany,2017-11,65.89,32.38
107,Germany,2017-12,65.57,32.76
108,Germany,2018-01,65.75,32.65
109,Germany,2018-02,65.3,33.21
110,Germany,2018-03,65.53,32.99
111,Germany,2018-04,68.6,29.81
112,Germany,2018-05,69.08,29.5
113,Germany,2018-06,70.79,27.77
114,Germany,2018-07,71.78,26.93
115,Germany,2018-08,72.05,26.62
116,Germany,2018-09,71.07,27.77
117,Germany,2018-10,67.9,31.02
118,Germany,2018-11,62.33,36.34
119,Germany,2018-12,67.81,31.1
120,Germany,2019-01,68.6,30.43
121,Germany,2019-02,69.12,29.86
122,Germany,2019-03,71.05,27.96
123,Germany,2019-04,71.23,27.8
124,Germany,2019-05,70.78,28.32
125,Germany,2019-06,71.09,28.0
126,Germany,2019-07,73.73,25.41
127,Germany,2019-08,72.57,26.54
128,Germany,2019-09,71.36,27.86
129,Germany,2019-10,71.12,28.2
130,Germany,2019-11,71.13,28.15
131,Germany,2019-12,70.24,29.07
132,Germany,2020-01,70.36,28.91
133,Germany,2020-02,70.39,28.92
134,Germany,2020-03,70.03,29.19
135,Germany,2020-04,70.05,29.28
136,Germany,2020-05,69.64,29.74
137,Germany,2020-06,71.71,27.69
138,Germany,2020-07,71.8,27.59
139,Germany,2020-08,71.84,27.47
140,Germany,2020-09,70.3,29.05
141,Germany,2020-10,63.99,35.48
142,Germany,2020-11,64.64,34.75
143,Germany,2020-12,64.22,35.25
144,Germany,2021-01,63.75,35.56
145,Germany,2021-02,63.67,35.12
146,Germany,2021-03,64.58,34.3
147,Germany,2021-04,64.38,34.38
148,Germany,2021-05,64.65,34.34
149,Germany,2021-06,66.21,32.68
150,Germany,2021-07,66.54,32.45
151,Germany,2021-08,67.63,31.36
152,Germany,2021-09,63.18,35.85
153,Germany,2021-10,59.44,39.68
154,Germany,2021-11,59.58,39.51
155,Germany,2021-12,58.33,39.54
156,Germany,2022-01,57.81,39.16
157,Germany,2022-02,59.06,37.53
158,Germany,2022-03,64.84,32.44
159,Germany,2022-04,70.03,28.88
160,Germany,2022-05,61.89,34.83
161,Germany,2022-06,59.99,35.92
162,Germany,2022-07,60.17,35.81
163,Germany,2022-08,60.53,35.35
164,Germany,2022-09,57.16,39.96
165,Germany,2022-10,54.03,45.26
0,Ghana,2009-01,0.0,5.22
1,Ghana,2009-02,0.0,4.91
2,Ghana,2009-03,0.1,7.54
3,Ghana,2009-04,0.2,6.22
4,Ghana,2009-05,0.08,5.31
5,Ghana,2009-06,0.01,4.53
6,Ghana,2009-07,0.06,3.11
7,Ghana,2009-08,0.15,2.48
8,Ghana,2009-09,0.1,3.15
9,Ghana,2009-10,0.02,4.75
10,Ghana,2009-11,0.05,6.22
11,Ghana,2009-12,0.13,4.61
12,Ghana,2010-01,0.13,1.98
13,Ghana,2010-02,0.23,2.66
14,Ghana,2010-03,0.19,1.97
15,Ghana,2010-04,0.27,2.26
16,Ghana,2010-05,0.22,2.42
17,Ghana,2010-06,0.17,2.31
18,Ghana,2010-07,0.41,2.32
19,Ghana,2010-08,0.41,2.38
20,Ghana,2010-09,0.48,2.07
21,Ghana,2010-10,0.7,1.99
22,Ghana,2010-11,0.98,2.28
23,Ghana,2010-12,1.15,2.08
24,Ghana,2011-01,1.52,2.28
25,Ghana,2011-02,1.72,2.49
26,Ghana,2011-03,2.08,2.5
27,Ghana,2011-04,2.14,2.7
28,Ghana,2011-05,2.74,3.19
29,Ghana,2011-06,2.71,3.22
30,Ghana,2011-07,3.5,3.31
31,Ghana,2011-08,3.8,2.98
32,Ghana,2011-09,4.37,3.23
33,Ghana,2011-10,4.61,3.52
34,Ghana,2011-11,5.33,3.45
35,Ghana,2011-12,4.1,2.86
36,Ghana,2012-01,3.77,1.97
37,Ghana,2012-02,7.14,3.36
38,Ghana,2012-03,8.02,3.35
39,Ghana,2012-04,8.72,3.23
40,Ghana,2012-05,10.26,3.38
41,Ghana,2012-06,11.66,3.56
42,Ghana,2012-07,11.84,3.42
43,Ghana,2012-08,13.64,3.19
44,Ghana,2012-09,15.75,3.45
45,Ghana,2012-10,17.63,3.3
46,Ghana,2012-11,18.6,3.29
47,Ghana,2012-12,17.3,2.98
48,Ghana,2013-01,21.16,3.01
49,Ghana,2013-02,25.57,3.52
50,Ghana,2013-03,26.15,3.55
51,Ghana,2013-04,27.24,3.27
52,Ghana,2013-05,26.6,3.25
53,Ghana,2013-06,39.4,5.38
54,Ghana,2013-07,29.77,3.07
55,Ghana,2013-08,29.83,2.88
56,Ghana,2013-09,27.81,2.04
57,Ghana,2013-10,24.92,0.98
58,Ghana,2013-11,35.31,2.59
59,Ghana,2013-12,41.49,2.81
60,Ghana,2014-01,42.77,3.07
61,Ghana,2014-02,43.2,3.16
62,Ghana,2014-03,43.88,3.4
63,Ghana,2014-04,46.08,3.43
64,Ghana,2014-05,47.26,3.55
65,Ghana,2014-06,51.38,3.69
66,Ghana,2014-07,52.04,3.47
67,Ghana,2014-08,52.2,3.28
68,Ghana,2014-09,54.99,3.22
69,Ghana,2014-10,56.66,3.47
70,Ghana,2014-11,58.24,3.75
71,Ghana,2014-12,58.78,3.87
72,Ghana,2015-01,61.48,3.81
73,Ghana,2015-02,62.87,4.06
74,Ghana,2015-03,64.16,4.29
75,Ghana,2015-04,64.51,4.0
76,Ghana,2015-05,63.11,3.86
77,Ghana,2015-06,65.84,2.85
78,Ghana,2015-07,65.19,2.98
79,Ghana,2015-08,68.41,2.48
80,Ghana,2015-09,69.78,2.66
81,Ghana,2015-10,68.37,2.78
82,Ghana,2015-11,68.38,3.11
83,Ghana,2015-12,70.84,3.19
84,Ghana,2016-01,70.79,3.08
85,Ghana,2016-02,72.48,3.39
86,Ghana,2016-03,74.47,3.43
87,Ghana,2016-04,75.25,3.51
88,Ghana,2016-05,75.99,3.55
89,Ghana,2016-06,75.51,3.47
90,Ghana,2016-07,75.9,3.44
91,Ghana,2016-08,75.2,3.39
92,Ghana,2016-09,76.3,3.73
93,Ghana,2016-10,76.87,4.22
94,Ghana,2016-11,77.27,4.49
95,Ghana,2016-12,76.95,4.33
96,Ghana,2017-01,76.03,5.31
